time,93-49743,93-49868,93-49919,93-49921,93-50074,93-50076,93-50077,93-50081,93-50225,93-90357,93-90358
38055,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.54,0.24,0.46
38060,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.54,0.24,0.46
38065,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.54,0.24,0.46
38070,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.54,0.24,0.46
38075,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.54,0.24,0.46
38080,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.54,0.24,0.46
38085,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.54,0.24,0.46
38090,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38095,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38100,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38105,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38110,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38115,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38120,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38125,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38130,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38135,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38140,0.75,0.34,0.66,0.88,0.6,0.19,0.34,0.27,0.55,0.24,0.46
38145,0.75,0.34,0.66,0.88,0.61,0.19,0.34,0.27,0.55,0.24,0.46
38150,0.75,0.34,0.66,0.88,0.61,0.19,0.34,0.27,0.55,0.24,0.47
38155,0.75,0.34,0.66,0.88,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38160,0.75,0.34,0.66,0.88,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38165,0.75,0.34,0.66,0.88,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38170,0.75,0.34,0.66,0.88,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38175,0.75,0.34,0.66,0.88,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38180,0.76,0.34,0.66,0.88,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38185,0.76,0.34,0.66,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38190,0.76,0.34,0.66,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38195,0.76,0.34,0.66,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38200,0.76,0.34,0.66,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38205,0.76,0.34,0.66,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38210,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38215,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38220,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38225,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38230,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38235,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38240,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38245,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38250,0.76,0.34,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38255,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38260,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38265,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38270,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38275,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38280,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38285,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38290,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38295,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38300,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38305,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38310,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38315,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38320,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38325,0.76,0.35,0.67,0.89,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38330,0.76,0.35,0.67,0.9,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38335,0.76,0.35,0.67,0.9,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38340,0.76,0.35,0.67,0.9,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38345,0.76,0.35,0.67,0.9,0.61,0.19,0.35,0.27,0.55,0.24,0.47
38350,0.76,0.35,0.67,0.9,0.61,0.19,0.35,0.28,0.55,0.24,0.47
38355,0.76,0.35,0.67,0.9,0.61,0.19,0.35,0.28,0.55,0.24,0.47
38360,0.76,0.35,0.67,0.9,0.61,0.19,0.35,0.28,0.55,0.24,0.47
38365,0.77,0.35,0.67,0.9,0.61,0.19,0.35,0.28,0.55,0.24,0.47
38370,0.77,0.35,0.67,0.9,0.61,0.2,0.35,0.28,0.55,0.24,0.47
38375,0.77,0.35,0.67,0.9,0.61,0.2,0.35,0.28,0.55,0.24,0.47
38380,0.77,0.35,0.67,0.9,0.61,0.2,0.35,0.28,0.55,0.24,0.47
38385,0.77,0.35,0.67,0.9,0.61,0.2,0.35,0.28,0.55,0.24,0.47
38390,0.77,0.35,0.67,0.9,0.61,0.2,0.35,0.28,0.55,0.24,0.47
38395,0.77,0.35,0.67,0.9,0.61,0.2,0.35,0.28,0.56,0.24,0.47
38400,0.77,0.35,0.68,0.9,0.61,0.2,0.35,0.28,0.56,0.24,0.47
38405,0.77,0.35,0.68,0.9,0.61,0.2,0.35,0.28,0.56,0.24,0.47
38410,0.77,0.35,0.68,0.9,0.61,0.2,0.35,0.28,0.56,0.24,0.47
38415,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38420,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38425,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38430,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38435,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38440,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38445,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38450,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38455,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.47
38460,0.77,0.35,0.68,0.9,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38465,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38470,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38475,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38480,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38485,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38490,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38495,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38500,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38505,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38510,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38515,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38520,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38525,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38530,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38535,0.77,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38540,0.78,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38545,0.78,0.35,0.68,0.91,0.62,0.2,0.35,0.28,0.56,0.24,0.48
38550,0.78,0.35,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.24,0.48
38555,0.78,0.35,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.24,0.48
38560,0.78,0.35,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.24,0.48
38565,0.78,0.36,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.24,0.48
38570,0.78,0.36,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.24,0.48
38575,0.78,0.36,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38580,0.78,0.36,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38585,0.78,0.36,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38590,0.78,0.36,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38595,0.78,0.36,0.68,0.91,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38600,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38605,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38610,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38615,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38620,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38625,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38630,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38635,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38640,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38645,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38650,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38655,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38660,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38665,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.28,0.56,0.25,0.48
38670,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.29,0.56,0.25,0.48
38675,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.29,0.56,0.25,0.48
38680,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.29,0.56,0.25,0.48
38685,0.78,0.36,0.69,0.92,0.62,0.2,0.36,0.29,0.57,0.25,0.48
38690,0.78,0.36,0.69,0.92,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38695,0.78,0.36,0.69,0.92,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38700,0.78,0.36,0.69,0.92,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38705,0.79,0.36,0.69,0.92,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38710,0.79,0.36,0.69,0.92,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38715,0.79,0.36,0.69,0.92,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38720,0.79,0.36,0.69,0.92,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38725,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38730,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38735,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38740,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.48
38745,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38750,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38755,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38760,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38765,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38770,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38775,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38780,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38785,0.79,0.36,0.69,0.93,0.63,0.2,0.36,0.29,0.57,0.25,0.49
38790,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38795,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38800,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38805,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38810,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38815,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38820,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38825,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38830,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38835,0.79,0.36,0.69,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38840,0.79,0.37,0.7,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38845,0.79,0.37,0.7,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38850,0.79,0.37,0.7,0.93,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38855,0.79,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38860,0.79,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38865,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38870,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38875,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38880,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38885,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38890,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38895,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38900,0.8,0.37,0.7,0.94,0.63,0.21,0.36,0.29,0.57,0.25,0.49
38905,0.8,0.37,0.7,0.94,0.63,0.21,0.37,0.29,0.57,0.25,0.49
38910,0.8,0.37,0.7,0.94,0.63,0.21,0.37,0.29,0.57,0.25,0.49
38915,0.8,0.37,0.7,0.94,0.63,0.21,0.37,0.29,0.57,0.25,0.49
38920,0.8,0.37,0.7,0.94,0.63,0.21,0.37,0.29,0.57,0.25,0.49
38925,0.8,0.37,0.7,0.94,0.63,0.21,0.37,0.29,0.57,0.25,0.49
38930,0.8,0.37,0.7,0.94,0.63,0.21,0.37,0.29,0.57,0.25,0.49
38935,0.8,0.37,0.7,0.94,0.63,0.21,0.37,0.29,0.57,0.25,0.49
38940,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.29,0.57,0.25,0.49
38945,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.29,0.57,0.25,0.49
38950,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.29,0.57,0.25,0.49
38955,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.29,0.57,0.25,0.49
38960,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.29,0.58,0.25,0.49
38965,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.29,0.58,0.25,0.49
38970,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.29,0.58,0.25,0.49
38975,0.8,0.37,0.7,0.94,0.64,0.21,0.37,0.3,0.58,0.25,0.49
38980,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.49
38985,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.49
38990,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.49
38995,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.49
39000,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.49
39005,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.5
39010,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.5
39015,0.8,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.5
39020,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.25,0.5
39025,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39030,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39035,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39040,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39045,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39050,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39055,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39060,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39065,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39070,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39075,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39080,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39085,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39090,0.81,0.37,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39095,0.81,0.38,0.7,0.95,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39100,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39105,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39110,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39115,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39120,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39125,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39130,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39135,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39140,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39145,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39150,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39155,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39160,0.81,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39165,0.82,0.38,0.71,0.96,0.64,0.21,0.37,0.3,0.58,0.26,0.5
39170,0.82,0.38,0.71,0.96,0.65,0.21,0.37,0.3,0.58,0.26,0.5
39175,0.82,0.38,0.71,0.96,0.65,0.21,0.37,0.3,0.58,0.26,0.5
39180,0.82,0.38,0.71,0.96,0.65,0.21,0.37,0.3,0.58,0.26,0.5
39185,0.82,0.38,0.71,0.96,0.65,0.22,0.37,0.3,0.58,0.26,0.5
39190,0.82,0.38,0.71,0.96,0.65,0.22,0.37,0.3,0.58,0.26,0.5
39195,0.82,0.38,0.71,0.96,0.65,0.22,0.37,0.3,0.58,0.26,0.5
39200,0.82,0.38,0.71,0.96,0.65,0.22,0.37,0.3,0.58,0.26,0.5
39205,0.82,0.38,0.71,0.96,0.65,0.22,0.37,0.3,0.58,0.26,0.5
39210,0.82,0.38,0.71,0.96,0.65,0.22,0.37,0.3,0.58,0.26,0.5
39215,0.82,0.38,0.71,0.96,0.65,0.22,0.37,0.3,0.58,0.26,0.5
39220,0.82,0.38,0.71,0.97,0.65,0.22,0.37,0.3,0.59,0.26,0.5
39225,0.82,0.38,0.71,0.97,0.65,0.22,0.37,0.3,0.59,0.26,0.5
39230,0.82,0.38,0.71,0.97,0.65,0.22,0.37,0.3,0.59,0.26,0.5
39235,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.3,0.59,0.26,0.5
39240,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.3,0.59,0.26,0.5
39245,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.3,0.59,0.26,0.51
39250,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.3,0.59,0.26,0.51
39255,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.3,0.59,0.26,0.51
39260,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39265,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39270,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39275,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39280,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39285,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39290,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39295,0.82,0.38,0.71,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39300,0.82,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39305,0.83,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39310,0.83,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39315,0.83,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39320,0.83,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39325,0.83,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39330,0.83,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39335,0.83,0.38,0.72,0.97,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39340,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39345,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39350,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39355,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39360,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39365,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39370,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39375,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39380,0.83,0.39,0.72,0.98,0.65,0.22,0.38,0.31,0.59,0.26,0.51
39385,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39390,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39395,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39400,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39405,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39410,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39415,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39420,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.26,0.51
39425,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39430,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39435,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39440,0.83,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39445,0.84,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39450,0.84,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39455,0.84,0.39,0.72,0.98,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39460,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.59,0.27,0.51
39465,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.51
39470,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.51
39475,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39480,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39485,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39490,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39495,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39500,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39505,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39510,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39515,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39520,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39525,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
39530,0.84,0.39,0.73,0.99,0.66,0.22,0.38,0.31,0.6,0.27,0.52
