time,93-49743,93-49868,93-49919,93-49921,93-50074,93-50076,93-50077,93-50081,93-50225,93-90357,93-90358
58040,18.33,0.02,20.45,24.67,22.76,19.39,25.73,18.73,24.28,1.58,21.5
58045,18.33,0.02,20.45,24.67,22.76,19.39,25.73,18.73,24.28,1.58,21.49
58050,18.33,0.02,20.45,24.67,22.76,19.39,25.73,18.73,24.28,1.57,21.48
58055,18.32,0.02,20.45,24.67,22.76,19.39,25.72,18.73,24.28,1.57,21.47
58060,18.32,0.02,20.46,24.67,22.76,19.4,25.72,18.73,24.28,1.57,21.46
58065,18.32,0.02,20.46,24.67,22.75,19.4,25.72,18.74,24.28,1.57,21.45
58070,18.31,0.02,20.46,24.66,22.75,19.4,25.72,18.74,24.28,1.57,21.45
58075,18.31,0.02,20.46,24.66,22.75,19.4,25.71,18.74,24.28,1.57,21.44
58080,18.31,0.02,20.46,24.66,22.75,19.4,25.71,18.74,24.28,1.56,21.43
58085,18.31,0.02,20.46,24.66,22.75,19.4,25.71,18.74,24.28,1.56,21.42
58090,18.3,0.02,20.46,24.66,22.74,19.4,25.7,18.74,24.28,1.56,21.41
58095,18.3,0.02,20.46,24.66,22.74,19.41,25.7,18.75,24.28,1.56,21.4
58100,18.3,0.02,20.46,24.66,22.74,19.41,25.7,18.75,24.27,1.56,21.39
58105,18.29,0.02,20.46,24.65,22.74,19.41,25.7,18.75,24.27,1.56,21.38
58110,18.29,0.02,20.46,24.65,22.74,19.41,25.69,18.75,24.27,1.55,21.38
58115,18.29,0.02,20.46,24.65,22.73,19.41,25.69,18.75,24.27,1.55,21.37
58120,18.28,0.02,20.46,24.65,22.73,19.41,25.69,18.75,24.27,1.55,21.36
58125,18.28,0.02,20.46,24.65,22.73,19.41,25.68,18.76,24.27,1.55,21.35
58130,18.28,0.02,20.46,24.65,22.73,19.41,25.68,18.76,24.27,1.55,21.34
58135,18.27,0.02,20.46,24.65,22.73,19.42,25.68,18.76,24.27,1.55,21.33
58140,18.27,0.02,20.47,24.65,22.72,19.42,25.68,18.76,24.27,1.54,21.32
58145,18.27,0.02,20.47,24.64,22.72,19.42,25.67,18.76,24.27,1.54,21.31
58150,18.26,0.02,20.47,24.64,22.72,19.42,25.67,18.76,24.27,1.54,21.3
58155,18.26,0.02,20.47,24.64,22.72,19.42,25.67,18.76,24.27,1.54,21.3
58160,18.26,0.02,20.47,24.64,22.72,19.42,25.66,18.77,24.27,1.54,21.29
58165,18.25,0.02,20.47,24.64,22.71,19.42,25.66,18.77,24.26,1.54,21.28
58170,18.25,0.02,20.47,24.64,22.71,19.43,25.66,18.77,24.26,1.53,21.27
58175,18.25,0.02,20.47,24.64,22.71,19.43,25.66,18.77,24.26,1.53,21.26
58180,18.25,0.02,20.47,24.63,22.71,19.43,25.65,18.77,24.26,1.53,21.25
58185,18.24,0.02,20.47,24.63,22.71,19.43,25.65,18.77,24.26,1.53,21.24
58190,18.24,0.02,20.47,24.63,22.7,19.43,25.65,18.78,24.26,1.53,21.23
58195,18.24,0.02,20.47,24.63,22.7,19.43,25.64,18.78,24.26,1.53,21.22
58200,18.23,0.02,20.47,24.63,22.7,19.43,25.64,18.78,24.26,1.52,21.22
58205,18.23,0.02,20.47,24.63,22.7,19.43,25.64,18.78,24.26,1.52,21.21
58210,18.23,0.02,20.47,24.63,22.7,19.44,25.64,18.78,24.26,1.52,21.2
58215,18.22,0.02,20.47,24.63,22.69,19.44,25.63,18.78,24.26,1.52,21.19
58220,18.22,0.02,20.47,24.62,22.69,19.44,25.63,18.79,24.26,1.52,21.18
58225,18.22,0.02,20.48,24.62,22.69,19.44,25.63,18.79,24.26,1.52,21.17
58230,18.21,0.02,20.48,24.62,22.69,19.44,25.62,18.79,24.25,1.51,21.16
58235,18.21,0.02,20.48,24.62,22.69,19.44,25.62,18.79,24.25,1.51,21.15
58240,18.21,0.02,20.48,24.62,22.68,19.44,25.62,18.79,24.25,1.51,21.15
58245,18.2,0.02,20.48,24.62,22.68,19.44,25.62,18.79,24.25,1.51,21.14
58250,18.2,0.02,20.48,24.62,22.68,19.45,25.61,18.8,24.25,1.51,21.13
58255,18.2,0.02,20.48,24.61,22.68,19.45,25.61,18.8,24.25,1.51,21.12
58260,18.19,0.02,20.48,24.61,22.68,19.45,25.61,18.8,24.25,1.5,21.11
58265,18.19,0.02,20.48,24.61,22.67,19.45,25.6,18.8,24.25,1.5,21.1
58270,18.19,0.02,20.48,24.61,22.67,19.45,25.6,18.8,24.25,1.5,21.09
58275,18.19,0.02,20.48,24.61,22.67,19.45,25.6,18.8,24.25,1.5,21.08
58280,18.18,0.02,20.48,24.61,22.67,19.45,25.6,18.8,24.25,1.5,21.07
58285,18.18,0.02,20.48,24.61,22.67,19.46,25.59,18.81,24.25,1.5,21.07
58290,18.18,0.02,20.48,24.6,22.67,19.46,25.59,18.81,24.24,1.49,21.06
58295,18.17,0.02,20.48,24.6,22.66,19.46,25.59,18.81,24.24,1.49,21.05
58300,18.17,0.02,20.48,24.6,22.66,19.46,25.58,18.81,24.24,1.49,21.04
58305,18.17,0.02,20.48,24.6,22.66,19.46,25.58,18.81,24.24,1.49,21.03
58310,18.16,0.02,20.49,24.6,22.66,19.46,25.58,18.81,24.24,1.49,21.02
58315,18.16,0.02,20.49,24.6,22.66,19.46,25.58,18.82,24.24,1.49,21.01
58320,18.16,0.02,20.49,24.6,22.65,19.46,25.57,18.82,24.24,1.48,21
58325,18.15,0.02,20.49,24.6,22.65,19.47,25.57,18.82,24.24,1.48,21
58330,18.15,0.02,20.49,24.59,22.65,19.47,25.57,18.82,24.24,1.48,20.99
58335,18.15,0.02,20.49,24.59,22.65,19.47,25.56,18.82,24.24,1.48,20.98
58340,18.14,0.02,20.49,24.59,22.65,19.47,25.56,18.82,24.24,1.48,20.97
58345,18.14,0.02,20.49,24.59,22.64,19.47,25.56,18.82,24.24,1.48,20.96
58350,18.14,0.02,20.49,24.59,22.64,19.47,25.56,18.83,24.24,1.47,20.95
58355,18.13,0.02,20.49,24.59,22.64,19.47,25.55,18.83,24.23,1.47,20.94
58360,18.13,0.02,20.49,24.59,22.64,19.47,25.55,18.83,24.23,1.47,20.93
58365,18.13,0.02,20.49,24.58,22.64,19.48,25.55,18.83,24.23,1.47,20.92
58370,18.13,0.02,20.49,24.58,22.63,19.48,25.54,18.83,24.23,1.47,20.92
58375,18.12,0.02,20.49,24.58,22.63,19.48,25.54,18.83,24.23,1.47,20.91
58380,18.12,0.02,20.49,24.58,22.63,19.48,25.54,18.84,24.23,1.46,20.9
58385,18.12,0.02,20.49,24.58,22.63,19.48,25.54,18.84,24.23,1.46,20.89
58390,18.11,0.02,20.49,24.58,22.63,19.48,25.53,18.84,24.23,1.46,20.88
58395,18.11,0.02,20.49,24.58,22.62,19.48,25.53,18.84,24.23,1.46,20.87
58400,18.11,0.02,20.5,24.58,22.62,19.48,25.53,18.84,24.23,1.46,20.86
58405,18.1,0.02,20.5,24.57,22.62,19.49,25.52,18.84,24.23,1.46,20.85
58410,18.1,0.02,20.5,24.57,22.62,19.49,25.52,18.85,24.23,1.46,20.85
58415,18.1,0.02,20.5,24.57,22.62,19.49,25.52,18.85,24.23,1.45,20.84
58420,18.09,0.02,20.5,24.57,22.61,19.49,25.52,18.85,24.22,1.45,20.83
58425,18.09,0.02,20.5,24.57,22.61,19.49,25.51,18.85,24.22,1.45,20.82
58430,18.09,0.02,20.5,24.57,22.61,19.49,25.51,18.85,24.22,1.45,20.81
58435,18.08,0.02,20.5,24.57,22.61,19.49,25.51,18.85,24.22,1.45,20.8
58440,18.08,0.02,20.5,24.57,22.61,19.49,25.5,18.85,24.22,1.45,20.79
58445,18.08,0.02,20.5,24.56,22.6,19.5,25.5,18.86,24.22,1.44,20.78
58450,18.08,0.02,20.5,24.56,22.6,19.5,25.5,18.86,24.22,1.44,20.78
58455,18.07,0.02,20.5,24.56,22.6,19.5,25.5,18.86,24.22,1.44,20.77
58460,18.07,0.02,20.5,24.56,22.6,19.5,25.49,18.86,24.22,1.44,20.76
58465,18.07,0.02,20.5,24.56,22.6,19.5,25.49,18.86,24.22,1.44,20.75
58470,18.06,0.02,20.5,24.56,22.59,19.5,25.49,18.86,24.22,1.44,20.74
58475,18.06,0.02,20.5,24.56,22.59,19.5,25.48,18.87,24.22,1.43,20.73
58480,18.06,0.02,20.5,24.55,22.59,19.5,25.48,18.87,24.22,1.43,20.72
58485,18.05,0.02,20.5,24.55,22.59,19.51,25.48,18.87,24.21,1.43,20.71
58490,18.05,0.02,20.5,24.55,22.59,19.51,25.48,18.87,24.21,1.43,20.7
58495,18.05,0.02,20.51,24.55,22.58,19.51,25.47,18.87,24.21,1.43,20.7
58500,18.04,0.02,20.51,24.55,22.58,19.51,25.47,18.87,24.21,1.43,20.69
58505,18.04,0.02,20.51,24.55,22.58,19.51,25.47,18.87,24.21,1.43,20.68
58510,18.04,0.02,20.51,24.55,22.58,19.51,25.46,18.88,24.21,1.42,20.67
58515,18.03,0.02,20.51,24.55,22.58,19.51,25.46,18.88,24.21,1.42,20.66
58520,18.03,0.02,20.51,24.54,22.58,19.51,25.46,18.88,24.21,1.42,20.65
58525,18.03,0.02,20.51,24.54,22.57,19.52,25.46,18.88,24.21,1.42,20.64
58530,18.03,0.02,20.51,24.54,22.57,19.52,25.45,18.88,24.21,1.42,20.63
58535,18.02,0.02,20.51,24.54,22.57,19.52,25.45,18.88,24.21,1.42,20.63
58540,18.02,0.02,20.51,24.54,22.57,19.52,25.45,18.89,24.21,1.41,20.62
58545,18.02,0.02,20.51,24.54,22.57,19.52,25.44,18.89,24.2,1.41,20.61
58550,18.01,0.02,20.51,24.54,22.56,19.52,25.44,18.89,24.2,1.41,20.6
58555,18.01,0.02,20.51,24.53,22.56,19.52,25.44,18.89,24.2,1.41,20.59
58560,18.01,0.02,20.51,24.53,22.56,19.52,25.44,18.89,24.2,1.41,20.58
58565,18,0.02,20.51,24.53,22.56,19.53,25.43,18.89,24.2,1.41,20.57
58570,18,0.02,20.51,24.53,22.56,19.53,25.43,18.89,24.2,1.41,20.56
58575,18,0.02,20.51,24.53,22.55,19.53,25.43,18.9,24.2,1.4,20.56
58580,17.99,0.02,20.51,24.53,22.55,19.53,25.43,18.9,24.2,1.4,20.55
58585,17.99,0.02,20.51,24.53,22.55,19.53,25.42,18.9,24.2,1.4,20.54
58590,17.99,0.02,20.51,24.53,22.55,19.53,25.42,18.9,24.2,1.4,20.53
58595,17.98,0.02,20.51,24.52,22.55,19.53,25.42,18.9,24.2,1.4,20.52
58600,17.98,0.02,20.52,24.52,22.54,19.53,25.41,18.9,24.2,1.4,20.51
58605,17.98,0.02,20.52,24.52,22.54,19.54,25.41,18.9,24.2,1.4,20.5
58610,17.98,0.02,20.52,24.52,22.54,19.54,25.41,18.91,24.19,1.39,20.49
58615,17.97,0.02,20.52,24.52,22.54,19.54,25.41,18.91,24.19,1.39,20.49
58620,17.97,0.02,20.52,24.52,22.54,19.54,25.4,18.91,24.19,1.39,20.48
58625,17.97,0.02,20.52,24.52,22.53,19.54,25.4,18.91,24.19,1.39,20.47
58630,17.96,0.02,20.52,24.51,22.53,19.54,25.4,18.91,24.19,1.39,20.46
58635,17.96,0.02,20.52,24.51,22.53,19.54,25.39,18.91,24.19,1.39,20.45
58640,17.96,0.02,20.52,24.51,22.53,19.54,25.39,18.92,24.19,1.38,20.44
58645,17.95,0.02,20.52,24.51,22.53,19.55,25.39,18.92,24.19,1.38,20.43
58650,17.95,0.02,20.52,24.51,22.52,19.55,25.39,18.92,24.19,1.38,20.42
58655,17.95,0.02,20.52,24.51,22.52,19.55,25.38,18.92,24.19,1.38,20.41
58660,17.94,0.02,20.52,24.51,22.52,19.55,25.38,18.92,24.19,1.38,20.41
58665,17.94,0.02,20.52,24.51,22.52,19.55,25.38,18.92,24.19,1.38,20.4
58670,17.94,0.02,20.52,24.5,22.52,19.55,25.37,18.92,24.19,1.38,20.39
58675,17.93,0.02,20.52,24.5,22.51,19.55,25.37,18.93,24.18,1.37,20.38
58680,17.93,0.02,20.52,24.5,22.51,19.55,25.37,18.93,24.18,1.37,20.37
58685,17.93,0.02,20.52,24.5,22.51,19.56,25.37,18.93,24.18,1.37,20.36
58690,17.93,0.02,20.52,24.5,22.51,19.56,25.36,18.93,24.18,1.37,20.35
58695,17.92,0.02,20.52,24.5,22.51,19.56,25.36,18.93,24.18,1.37,20.34
58700,17.92,0.02,20.52,24.5,22.5,19.56,25.36,18.93,24.18,1.37,20.34
58705,17.92,0.02,20.52,24.5,22.5,19.56,25.36,18.93,24.18,1.37,20.33
58710,17.91,0.02,20.53,24.49,22.5,19.56,25.35,18.94,24.18,1.36,20.32
58715,17.91,0.02,20.53,24.49,22.5,19.56,25.35,18.94,24.18,1.36,20.31
58720,17.91,0.02,20.53,24.49,22.5,19.56,25.35,18.94,24.18,1.36,20.3
58725,17.9,0.02,20.53,24.49,22.5,19.56,25.34,18.94,24.18,1.36,20.29
58730,17.9,0.02,20.53,24.49,22.49,19.57,25.34,18.94,24.18,1.36,20.28
58735,17.9,0.02,20.53,24.49,22.49,19.57,25.34,18.94,24.17,1.36,20.27
58740,17.89,0.02,20.53,24.49,22.49,19.57,25.34,18.95,24.17,1.35,20.27
58745,17.89,0.02,20.53,24.48,22.49,19.57,25.33,18.95,24.17,1.35,20.26
58750,17.89,0.02,20.53,24.48,22.49,19.57,25.33,18.95,24.17,1.35,20.25
58755,17.89,0.02,20.53,24.48,22.48,19.57,25.33,18.95,24.17,1.35,20.24
58760,17.88,0.02,20.53,24.48,22.48,19.57,25.32,18.95,24.17,1.35,20.23
58765,17.88,0.02,20.53,24.48,22.48,19.57,25.32,18.95,24.17,1.35,20.22
58770,17.88,0.02,20.53,24.48,22.48,19.58,25.32,18.95,24.17,1.35,20.21
58775,17.87,0.02,20.53,24.48,22.48,19.58,25.32,18.96,24.17,1.34,20.2
58780,17.87,0.02,20.53,24.48,22.47,19.58,25.31,18.96,24.17,1.34,20.2
58785,17.87,0.02,20.53,24.47,22.47,19.58,25.31,18.96,24.17,1.34,20.19
58790,17.86,0.02,20.53,24.47,22.47,19.58,25.31,18.96,24.17,1.34,20.18
58795,17.86,0.02,20.53,24.47,22.47,19.58,25.31,18.96,24.17,1.34,20.17
58800,17.86,0.02,20.53,24.47,22.47,19.58,25.3,18.96,24.16,1.34,20.16
58805,17.85,0.02,20.53,24.47,22.46,19.58,25.3,18.96,24.16,1.34,20.15
58810,17.85,0.02,20.53,24.47,22.46,19.59,25.3,18.97,24.16,1.33,20.14
58815,17.85,0.02,20.53,24.47,22.46,19.59,25.29,18.97,24.16,1.33,20.13
58820,17.84,0.02,20.53,24.47,22.46,19.59,25.29,18.97,24.16,1.33,20.13
58825,17.84,0.02,20.53,24.46,22.46,19.59,25.29,18.97,24.16,1.33,20.12
58830,17.84,0.02,20.54,24.46,22.45,19.59,25.29,18.97,24.16,1.33,20.11
58835,17.84,0.02,20.54,24.46,22.45,19.59,25.28,18.97,24.16,1.33,20.1
58840,17.83,0.02,20.54,24.46,22.45,19.59,25.28,18.97,24.16,1.33,20.09
58845,17.83,0.02,20.54,24.46,22.45,19.59,25.28,18.98,24.16,1.32,20.08
58850,17.83,0.02,20.54,24.46,22.45,19.59,25.28,18.98,24.16,1.32,20.07
58855,17.82,0.02,20.54,24.46,22.44,19.6,25.27,18.98,24.16,1.32,20.06
58860,17.82,0.02,20.54,24.45,22.44,19.6,25.27,18.98,24.15,1.32,20.06
58865,17.82,0.02,20.54,24.45,22.44,19.6,25.27,18.98,24.15,1.32,20.05
58870,17.81,0.02,20.54,24.45,22.44,19.6,25.26,18.98,24.15,1.32,20.04
58875,17.81,0.02,20.54,24.45,22.44,19.6,25.26,18.98,24.15,1.32,20.03
58880,17.81,0.02,20.54,24.45,22.43,19.6,25.26,18.99,24.15,1.31,20.02
58885,17.8,0.02,20.54,24.45,22.43,19.6,25.26,18.99,24.15,1.31,20.01
58890,17.8,0.02,20.54,24.45,22.43,19.6,25.25,18.99,24.15,1.31,20
58895,17.8,0.02,20.54,24.45,22.43,19.61,25.25,18.99,24.15,1.31,19.99
58900,17.8,0.02,20.54,24.44,22.43,19.61,25.25,18.99,24.15,1.31,19.99
58905,17.79,0.02,20.54,24.44,22.42,19.61,25.24,18.99,24.15,1.31,19.98
58910,17.79,0.02,20.54,24.44,22.42,19.61,25.24,18.99,24.15,1.31,19.97
58915,17.79,0.02,20.54,24.44,22.42,19.61,25.24,19,24.15,1.3,19.96
58920,17.78,0.02,20.54,24.44,22.42,19.61,25.24,19,24.14,1.3,19.95
58925,17.78,0.02,20.54,24.44,22.42,19.61,25.23,19,24.14,1.3,19.94
58930,17.78,0.02,20.54,24.44,22.42,19.61,25.23,19,24.14,1.3,19.93
58935,17.77,0.02,20.54,24.44,22.41,19.61,25.23,19,24.14,1.3,19.92
58940,17.77,0.02,20.54,24.43,22.41,19.62,25.23,19,24.14,1.3,19.92
58945,17.77,0.02,20.54,24.43,22.41,19.62,25.22,19,24.14,1.3,19.91
58950,17.76,0.02,20.54,24.43,22.41,19.62,25.22,19.01,24.14,1.29,19.9
58955,17.76,0.02,20.54,24.43,22.41,19.62,25.22,19.01,24.14,1.29,19.89
58960,17.76,0.02,20.54,24.43,22.4,19.62,25.21,19.01,24.14,1.29,19.88
58965,17.75,0.02,20.55,24.43,22.4,19.62,25.21,19.01,24.14,1.29,19.87
58970,17.75,0.02,20.55,24.43,22.4,19.62,25.21,19.01,24.14,1.29,19.86
58975,17.75,0.02,20.55,24.43,22.4,19.62,25.21,19.01,24.14,1.29,19.85
58980,17.75,0.02,20.55,24.42,22.4,19.63,25.2,19.01,24.14,1.29,19.85
58985,17.74,0.02,20.55,24.42,22.39,19.63,25.2,19.02,24.13,1.28,19.84
58990,17.74,0.02,20.55,24.42,22.39,19.63,25.2,19.02,24.13,1.28,19.83
58995,17.74,0.02,20.55,24.42,22.39,19.63,25.2,19.02,24.13,1.28,19.82
59000,17.73,0.02,20.55,24.42,22.39,19.63,25.19,19.02,24.13,1.28,19.81
59005,17.73,0.02,20.55,24.42,22.39,19.63,25.19,19.02,24.13,1.28,19.8
59010,17.73,0.02,20.55,24.42,22.38,19.63,25.19,19.02,24.13,1.28,19.79
59015,17.72,0.02,20.55,24.42,22.38,19.63,25.18,19.02,24.13,1.28,19.78
59020,17.72,0.02,20.55,24.41,22.38,19.63,25.18,19.03,24.13,1.28,19.78
59025,17.72,0.02,20.55,24.41,22.38,19.64,25.18,19.03,24.13,1.27,19.77
59030,17.71,0.02,20.55,24.41,22.38,19.64,25.18,19.03,24.13,1.27,19.76
59035,17.71,0.02,20.55,24.41,22.37,19.64,25.17,19.03,24.13,1.27,19.75
59040,17.71,0.02,20.55,24.41,22.37,19.64,25.17,19.03,24.13,1.27,19.74
59045,17.71,0.02,20.55,24.41,22.37,19.64,25.17,19.03,24.12,1.27,19.73
59050,17.7,0.02,20.55,24.41,22.37,19.64,25.17,19.03,24.12,1.27,19.72
59055,17.7,0.02,20.55,24.4,22.37,19.64,25.16,19.04,24.12,1.27,19.71
59060,17.7,0.02,20.55,24.4,22.36,19.64,25.16,19.04,24.12,1.26,19.71
59065,17.69,0.02,20.55,24.4,22.36,19.64,25.16,19.04,24.12,1.26,19.7
59070,17.69,0.02,20.55,24.4,22.36,19.65,25.15,19.04,24.12,1.26,19.69
59075,17.69,0.02,20.55,24.4,22.36,19.65,25.15,19.04,24.12,1.26,19.68
59080,17.68,0.02,20.55,24.4,22.36,19.65,25.15,19.04,24.12,1.26,19.67
59085,17.68,0.02,20.55,24.4,22.35,19.65,25.15,19.04,24.12,1.26,19.66
59090,17.68,0.02,20.55,24.4,22.35,19.65,25.14,19.05,24.12,1.26,19.65
59095,17.67,0.02,20.55,24.39,22.35,19.65,25.14,19.05,24.12,1.25,19.65
59100,17.67,0.02,20.55,24.39,22.35,19.65,25.14,19.05,24.12,1.25,19.64
59105,17.67,0.02,20.55,24.39,22.35,19.65,25.14,19.05,24.11,1.25,19.63
59110,17.67,0.02,20.55,24.39,22.34,19.65,25.13,19.05,24.11,1.25,19.62
59115,17.66,0.02,20.55,24.39,22.34,19.66,25.13,19.05,24.11,1.25,19.61
59120,17.66,0.02,20.55,24.39,22.34,19.66,25.13,19.05,24.11,1.25,19.6
59125,17.66,0.02,20.55,24.39,22.34,19.66,25.12,19.06,24.11,1.25,19.59
59130,17.65,0.02,20.56,24.39,22.34,19.66,25.12,19.06,24.11,1.25,19.58
59135,17.65,0.02,20.56,24.38,22.34,19.66,25.12,19.06,24.11,1.24,19.58
59140,17.65,0.02,20.56,24.38,22.33,19.66,25.12,19.06,24.11,1.24,19.57
59145,17.64,0.02,20.56,24.38,22.33,19.66,25.11,19.06,24.11,1.24,19.56
59150,17.64,0.02,20.56,24.38,22.33,19.66,25.11,19.06,24.11,1.24,19.55
59155,17.64,0.02,20.56,24.38,22.33,19.67,25.11,19.06,24.11,1.24,19.54
59160,17.63,0.02,20.56,24.38,22.33,19.67,25.11,19.07,24.11,1.24,19.53
59165,17.63,0.02,20.56,24.38,22.32,19.67,25.1,19.07,24.1,1.24,19.52
59170,17.63,0.02,20.56,24.38,22.32,19.67,25.1,19.07,24.1,1.23,19.51
59175,17.63,0.02,20.56,24.37,22.32,19.67,25.1,19.07,24.1,1.23,19.51
59180,17.62,0.02,20.56,24.37,22.32,19.67,25.1,19.07,24.1,1.23,19.5
59185,17.62,0.02,20.56,24.37,22.32,19.67,25.09,19.07,24.1,1.23,19.49
59190,17.62,0.02,20.56,24.37,22.31,19.67,25.09,19.07,24.1,1.23,19.48
59195,17.61,0.02,20.56,24.37,22.31,19.67,25.09,19.07,24.1,1.23,19.47
59200,17.61,0.02,20.56,24.37,22.31,19.68,25.08,19.08,24.1,1.23,19.46
59205,17.61,0.02,20.56,24.37,22.31,19.68,25.08,19.08,24.1,1.23,19.45
59210,17.6,0.02,20.56,24.37,22.31,19.68,25.08,19.08,24.1,1.22,19.44
59215,17.6,0.02,20.56,24.36,22.3,19.68,25.08,19.08,24.1,1.22,19.44
59220,17.6,0.02,20.56,24.36,22.3,19.68,25.07,19.08,24.1,1.22,19.43
59225,17.59,0.02,20.56,24.36,22.3,19.68,25.07,19.08,24.09,1.22,19.42
59230,17.59,0.02,20.56,24.36,22.3,19.68,25.07,19.08,24.09,1.22,19.41
59235,17.59,0.02,20.56,24.36,22.3,19.68,25.07,19.09,24.09,1.22,19.4
59240,17.59,0.02,20.56,24.36,22.29,19.68,25.06,19.09,24.09,1.22,19.39
59245,17.58,0.02,20.56,24.36,22.29,19.69,25.06,19.09,24.09,1.21,19.38
59250,17.58,0.02,20.56,24.36,22.29,19.69,25.06,19.09,24.09,1.21,19.38
59255,17.58,0.02,20.56,24.35,22.29,19.69,25.05,19.09,24.09,1.21,19.37
59260,17.57,0.02,20.56,24.35,22.29,19.69,25.05,19.09,24.09,1.21,19.36
59265,17.57,0.02,20.56,24.35,22.28,19.69,25.05,19.09,24.09,1.21,19.35
59270,17.57,0.02,20.56,24.35,22.28,19.69,25.05,19.1,24.09,1.21,19.34
59275,17.56,0.02,20.56,24.35,22.28,19.69,25.04,19.1,24.09,1.21,19.33
59280,17.56,0.02,20.56,24.35,22.28,19.69,25.04,19.1,24.09,1.21,19.32
59285,17.56,0.02,20.56,24.35,22.28,19.69,25.04,19.1,24.08,1.2,19.31
59290,17.55,0.02,20.56,24.34,22.27,19.7,25.04,19.1,24.08,1.2,19.31
59295,17.55,0.02,20.56,24.34,22.27,19.7,25.03,19.1,24.08,1.2,19.3
59300,17.55,0.02,20.56,24.34,22.27,19.7,25.03,19.1,24.08,1.2,19.29
59305,17.55,0.02,20.56,24.34,22.27,19.7,25.03,19.11,24.08,1.2,19.28
59310,17.54,0.02,20.56,24.34,22.27,19.7,25.03,19.11,24.08,1.2,19.27
59315,17.54,0.02,20.56,24.34,22.26,19.7,25.02,19.11,24.08,1.2,19.26
59320,17.54,0.02,20.56,24.34,22.26,19.7,25.02,19.11,24.08,1.2,19.25
59325,17.53,0.02,20.57,24.34,22.26,19.7,25.02,19.11,24.08,1.19,19.25
59330,17.53,0.02,20.57,24.33,22.26,19.7,25.01,19.11,24.08,1.19,19.24
59335,17.53,0.02,20.57,24.33,22.26,19.7,25.01,19.11,24.08,1.19,19.23
59340,17.52,0.02,20.57,24.33,22.26,19.71,25.01,19.11,24.08,1.19,19.22
59345,17.52,0.02,20.57,24.33,22.25,19.71,25.01,19.12,24.07,1.19,19.21
59350,17.52,0.02,20.57,24.33,22.25,19.71,25,19.12,24.07,1.19,19.2
59355,17.51,0.02,20.57,24.33,22.25,19.71,25,19.12,24.07,1.19,19.19
59360,17.51,0.02,20.57,24.33,22.25,19.71,25,19.12,24.07,1.18,19.18
59365,17.51,0.02,20.57,24.33,22.25,19.71,25,19.12,24.07,1.18,19.18
59370,17.51,0.02,20.57,24.32,22.24,19.71,24.99,19.12,24.07,1.18,19.17
59375,17.5,0.02,20.57,24.32,22.24,19.71,24.99,19.12,24.07,1.18,19.16
59380,17.5,0.02,20.57,24.32,22.24,19.71,24.99,19.13,24.07,1.18,19.15
59385,17.5,0.02,20.57,24.32,22.24,19.72,24.98,19.13,24.07,1.18,19.14
59390,17.49,0.02,20.57,24.32,22.24,19.72,24.98,19.13,24.07,1.18,19.13
59395,17.49,0.02,20.57,24.32,22.23,19.72,24.98,19.13,24.07,1.18,19.12
59400,17.49,0.02,20.57,24.32,22.23,19.72,24.98,19.13,24.07,1.17,19.12
59405,17.48,0.02,20.57,24.32,22.23,19.72,24.97,19.13,24.07,1.17,19.11
59410,17.48,0.02,20.57,24.31,22.23,19.72,24.97,19.13,24.06,1.17,19.1
59415,17.48,0.02,20.57,24.31,22.23,19.72,24.97,19.13,24.06,1.17,19.09
59420,17.48,0.02,20.57,24.31,22.22,19.72,24.97,19.14,24.06,1.17,19.08
59425,17.47,0.02,20.57,24.31,22.22,19.72,24.96,19.14,24.06,1.17,19.07
59430,17.47,0.02,20.57,24.31,22.22,19.73,24.96,19.14,24.06,1.17,19.06
59435,17.47,0.02,20.57,24.31,22.22,19.73,24.96,19.14,24.06,1.17,19.05
59440,17.46,0.02,20.57,24.31,22.22,19.73,24.96,19.14,24.06,1.16,19.05
59445,17.46,0.02,20.57,24.31,22.21,19.73,24.95,19.14,24.06,1.16,19.04
59450,17.46,0.02,20.57,24.3,22.21,19.73,24.95,19.14,24.06,1.16,19.03
59455,17.45,0.02,20.57,24.3,22.21,19.73,24.95,19.15,24.06,1.16,19.02
59460,17.45,0.02,20.57,24.3,22.21,19.73,24.94,19.15,24.06,1.16,19.01
59465,17.45,0.02,20.57,24.3,22.21,19.73,24.94,19.15,24.05,1.16,19
59470,17.44,0.02,20.57,24.3,22.2,19.73,24.94,19.15,24.05,1.16,18.99
59475,17.44,0.02,20.57,24.3,22.2,19.74,24.94,19.15,24.05,1.16,18.99
59480,17.44,0.02,20.57,24.3,22.2,19.74,24.93,19.15,24.05,1.15,18.98
59485,17.44,0.02,20.57,24.3,22.2,19.74,24.93,19.15,24.05,1.15,18.97
59490,17.43,0.02,20.57,24.29,22.2,19.74,24.93,19.15,24.05,1.15,18.96
59495,17.43,0.02,20.57,24.29,22.19,19.74,24.93,19.16,24.05,1.15,18.95
59500,17.43,0.02,20.57,24.29,22.19,19.74,24.92,19.16,24.05,1.15,18.94
59505,17.42,0.02,20.57,24.29,22.19,19.74,24.92,19.16,24.05,1.15,18.93
59510,17.42,0.02,20.57,24.29,22.19,19.74,24.92,19.16,24.05,1.15,18.92
59515,17.42,0.02,20.57,24.29,22.19,19.74,24.92,19.16,24.05,1.15,18.92
59520,17.41,0.02,20.57,24.29,22.18,19.74,24.91,19.16,24.05,1.14,18.91
