,0,1,2,3,4,5
3150,10.700009999999999,10.40001,10.00001,10.37501,10.10001,10.17501
3180,10.700009999999999,10.40001,10.00001,10.383343333333332,10.10001,10.183343333333333
3210,10.700009999999999,10.40001,10.00001,10.391676666666665,10.10001,10.191676666666666
3240,10.700009999999999,10.40001,10.00001,10.40001,10.10001,10.20001
3270,10.700009999999999,10.40001,10.00001,10.408343333333333,10.10001,10.208343333333334
3300,10.700009999999999,10.40001,10.00001,10.416676666666666,10.10001,10.216676666666666
3330,10.700009999999999,10.40001,10.00001,10.42501,10.10001,10.225010000000001
3360,10.700009999999999,10.40001,10.00001,10.433343333333333,10.10001,10.233343333333334
3390,10.700009999999999,10.40001,10.00001,10.441676666666666,10.10001,10.241676666666667
3420,10.700009999999999,10.40001,10.00001,10.450009999999999,10.10001,10.25001
3450,10.700009999999999,10.40001,10.00001,10.458343333333334,10.10001,10.258343333333334
3480,10.700009999999999,10.40001,10.00001,10.466676666666666,10.10001,10.266676666666667
3510,10.700009999999999,10.40001,10.00001,10.47501,10.10001,10.27501
3540,10.700009999999999,10.40001,10.00001,10.483343333333334,10.10001,10.283343333333335
3570,10.700009999999999,10.40001,10.00001,10.491676666666667,10.10001,10.291676666666667
3600,10.700009999999999,10.40001,10.00001,10.50001,10.10001,10.30001
3630,10.700009999999999,10.40001,10.00001,10.508343333333332,10.10001,10.308343333333333
3660,10.700009999999999,10.40001,10.00001,10.516676666666665,10.10001,10.316676666666666
3690,10.700009999999999,10.40001,10.00001,10.52501,10.10001,10.32501
3720,10.700009999999999,10.40001,10.00001,10.533343333333333,10.10001,10.333343333333334
3750,10.700009999999999,10.40001,10.00001,10.541676666666666,10.10001,10.341676666666666
3780,10.700009999999999,10.40001,10.00001,10.55001,10.10001,10.350010000000001
3810,10.700009999999999,10.40001,10.00001,10.558343333333333,10.10001,10.358343333333334
3840,10.700009999999999,10.40001,10.00001,10.566676666666666,10.10001,10.366676666666667
3870,10.700009999999999,10.40001,10.00001,10.575009999999999,10.10001,10.37501
3900,10.700009999999999,10.40001,10.00001,10.583343333333334,10.10001,10.383343333333334
3930,10.700009999999999,10.40001,10.00001,10.591676666666666,10.10001,10.391676666666667
3960,10.700009999999999,10.40001,10.00001,10.60001,10.10001,10.40001
3990,10.700009999999999,10.40001,10.00001,10.608343333333334,10.10001,10.408343333333335
4020,10.700009999999999,10.40001,10.00001,10.616676666666667,10.10001,10.416676666666667
4050,10.700009999999999,10.40001,10.00001,10.62501,10.10001,10.42501
4080,10.700009999999999,10.40001,10.00001,10.633343333333332,10.10001,10.433343333333333
4110,10.700009999999999,10.40001,10.00001,10.641676666666665,10.10001,10.441676666666666
4140,10.700009999999999,10.40001,10.00001,10.65001,10.10001,10.45001
4170,10.700009999999999,10.40001,10.00001,10.658343333333333,10.10001,10.458343333333334
4200,10.700009999999999,10.40001,10.00001,10.666676666666666,10.10001,10.466676666666666
4230,10.700009999999999,10.40001,10.00001,10.67501,10.10001,10.475010000000001
4260,10.700009999999999,10.40001,10.00001,10.683343333333333,10.10001,10.483343333333334
4290,10.700009999999999,10.40001,10.00001,10.691676666666666,10.10001,10.491676666666667
4320,10.700009999999999,10.40001,10.00001,10.700009999999999,10.10001,10.50001
4350,10.700009999999999,10.40001,10.00001,10.708343333333334,10.10001,10.508343333333334
4380,10.700009999999999,10.40001,10.00001,10.716676666666666,10.10001,10.516676666666667
4410,10.700009999999999,10.40001,10.00001,10.72501,10.10001,10.52501
4440,10.700009999999999,10.40001,10.00001,10.733343333333334,10.10001,10.533343333333335
4470,10.700009999999999,10.40001,10.00001,10.741676666666667,10.10001,10.541676666666667
4500,10.700009999999999,10.40001,10.00001,10.75001,10.10001,10.55001
4530,10.700009999999999,10.40001,10.00001,10.758343333333332,10.10001,10.558343333333333
4560,10.700009999999999,10.40001,10.00001,10.766676666666665,10.10001,10.566676666666666
4590,10.700009999999999,10.40001,10.00001,10.77501,10.10001,10.57501
4620,10.700009999999999,10.40001,10.00001,10.783343333333333,10.10001,10.583343333333334
4650,10.700009999999999,10.40001,10.00001,10.791676666666666,10.10001,10.591676666666666
4680,10.700009999999999,10.40001,10.00001,10.80001,10.10001,10.600010000000001
4710,10.700009999999999,10.40001,10.00001,10.808343333333333,10.10001,10.608343333333334
4740,10.700009999999999,10.40001,10.00001,10.816676666666666,10.10001,10.616676666666667
4770,10.700009999999999,10.40001,10.00001,10.825009999999999,10.10001,10.62501
4800,10.700009999999999,10.40001,10.00001,10.833343333333334,10.10001,10.633343333333334
4830,10.700009999999999,10.40001,10.00001,10.841676666666666,10.10001,10.641676666666667
4860,10.700009999999999,10.40001,10.00001,10.85001,10.10001,10.65001
4890,10.700009999999999,10.40001,10.00001,10.858343333333334,10.10001,10.658343333333335
4920,10.700009999999999,10.40001,10.00001,10.866676666666667,10.10001,10.666676666666667
4950,10.700009999999999,10.40001,10.00001,10.87501,10.10001,10.67501
4980,10.700009999999999,10.40001,10.00001,10.883343333333332,10.10001,10.683343333333333
5010,10.700009999999999,10.40001,10.00001,10.891676666666665,10.10001,10.691676666666666
5040,10.700009999999999,10.40001,10.00001,10.90001,10.10001,10.70001
5070,10.700009999999999,10.40001,10.00001,10.908343333333333,10.10001,10.708343333333334
5100,10.700009999999999,10.40001,10.00001,10.916676666666666,10.10001,10.716676666666666
5130,10.700009999999999,10.40001,10.00001,10.92501,10.10001,10.725010000000001
5160,10.700009999999999,10.40001,10.00001,10.933343333333333,10.10001,10.733343333333334
5190,10.700009999999999,10.40001,10.00001,10.941676666666666,10.10001,10.741676666666667
5220,10.700009999999999,10.40001,10.00001,10.950009999999999,10.10001,10.75001
5250,10.700009999999999,10.40001,10.00001,10.958343333333334,10.10001,10.758343333333334
5280,10.700009999999999,10.40001,10.00001,10.966676666666666,10.10001,10.766676666666667
5310,10.700009999999999,10.40001,10.00001,10.97501,10.10001,10.77501
5340,10.700009999999999,10.40001,10.00001,10.983343333333334,10.10001,10.783343333333335
5370,10.700009999999999,10.40001,10.00001,10.991676666666667,10.10001,10.791676666666667
5400,10.700009999999999,10.40001,10.00001,11.00001,10.10001,10.80001
5430,10.700009999999999,10.40001,10.00001,11.008343333333332,10.10001,10.808343333333333
5460,10.700009999999999,10.40001,10.00001,11.016676666666665,10.10001,10.816676666666666
5490,10.700009999999999,10.40001,10.00001,11.02501,10.10001,10.82501
5520,10.700009999999999,10.40001,10.00001,11.033343333333333,10.10001,10.833343333333334
5550,10.700009999999999,10.40001,10.00001,11.041676666666666,10.10001,10.841676666666666
5580,10.700009999999999,10.40001,10.00001,11.05001,10.10001,10.850010000000001
5610,10.700009999999999,10.40001,10.00001,11.058343333333333,10.10001,10.858343333333334
5640,10.700009999999999,10.40001,10.00001,11.066676666666666,10.10001,10.866676666666667
5670,10.700009999999999,10.40001,10.00001,11.075009999999999,10.10001,10.87501
5700,10.700009999999999,10.40001,10.00001,11.083343333333334,10.10001,10.883343333333334
5730,10.700009999999999,10.40001,10.00001,11.091676666666666,10.10001,10.891676666666667
5760,10.700009999999999,10.40001,10.00001,11.10001,10.10001,10.90001
5790,10.700009999999999,10.40001,10.00001,11.108343333333334,10.10001,10.908343333333335
5820,10.700009999999999,10.40001,10.00001,11.116676666666667,10.10001,10.916676666666667
5850,10.700009999999999,10.40001,10.00001,11.12501,10.10001,10.92501
5880,10.700009999999999,10.40001,10.00001,11.133343333333332,10.10001,10.933343333333333
5910,10.700009999999999,10.40001,10.00001,11.141676666666665,10.10001,10.941676666666666
5940,10.700009999999999,10.40001,10.00001,11.15001,10.10001,10.95001
5970,10.700009999999999,10.40001,10.00001,11.158343333333333,10.10001,10.958343333333334
6000,10.700009999999999,10.40001,10.00001,11.166676666666666,10.10001,10.966676666666666
6030,10.700009999999999,10.40001,10.00001,11.17501,10.10001,10.975010000000001
6060,10.700009999999999,10.40001,10.00001,11.183343333333333,10.10001,10.983343333333334
6090,10.700009999999999,10.40001,10.00001,11.191676666666666,10.10001,10.991676666666667
6120,10.700009999999999,10.40001,10.00001,11.200009999999999,10.10001,11.00001
6150,10.700009999999999,10.40001,10.00001,11.208343333333334,10.10001,11.008343333333334
6180,10.700009999999999,10.40001,10.00001,11.216676666666666,10.10001,11.016676666666667
6210,10.700009999999999,10.40001,10.00001,11.22501,10.10001,11.02501
6240,10.700009999999999,10.40001,10.00001,11.233343333333334,10.10001,11.033343333333335
6270,10.700009999999999,10.40001,10.00001,11.241676666666667,10.10001,11.041676666666667
6300,10.700009999999999,10.40001,10.00001,11.25001,10.10001,11.05001
6330,10.700009999999999,10.40001,10.00001,11.258343333333332,10.10001,11.058343333333333
6360,10.700009999999999,10.40001,10.00001,11.266676666666665,10.10001,11.066676666666666
6390,10.700009999999999,10.40001,10.00001,11.27501,10.10001,11.07501
6420,10.700009999999999,10.40001,10.00001,11.283343333333333,10.10001,11.083343333333334
6450,10.700009999999999,10.40001,10.00001,11.291676666666666,10.10001,11.091676666666666
6480,10.700009999999999,10.40001,10.00001,11.30001,10.10001,11.100010000000001
6510,10.700009999999999,10.40001,10.00001,11.308343333333333,10.10001,11.108343333333334
6540,10.700009999999999,10.40001,10.00001,11.316676666666666,10.10001,11.116676666666667
6570,10.700009999999999,10.40001,10.00001,11.325009999999999,10.10001,11.12501
6600,10.700009999999999,10.40001,10.00001,11.333343333333334,10.10001,11.133343333333334
6630,10.700009999999999,10.40001,10.00001,11.341676666666666,10.10001,11.141676666666667
6660,10.700009999999999,10.40001,10.00001,11.35001,10.10001,11.15001
6690,10.700009999999999,10.40001,10.00001,11.358343333333334,10.10001,11.158343333333335
6720,10.700009999999999,10.40001,10.00001,11.366676666666667,10.10001,11.166676666666667
6750,10.700009999999999,10.40001,10.00001,11.37501,10.10001,11.17501
6780,10.700009999999999,10.40001,10.00001,11.383343333333332,10.10001,11.183343333333333
6810,10.700009999999999,10.40001,10.00001,11.391676666666665,10.10001,11.191676666666666
6840,10.700009999999999,10.40001,10.00001,11.40001,10.10001,11.20001
6870,10.700009999999999,10.40001,10.00001,11.408343333333333,10.10001,11.208343333333334
6900,10.700009999999999,10.40001,10.00001,11.416676666666666,10.10001,11.216676666666666
6930,10.700009999999999,10.40001,10.00001,11.42501,10.10001,11.225010000000001
6960,10.700009999999999,10.40001,10.00001,11.433343333333333,10.10001,11.233343333333334
6990,10.700009999999999,10.40001,10.00001,11.441676666666666,10.10001,11.241676666666667
7020,10.700009999999999,10.40001,10.00001,11.450009999999999,10.10001,11.25001
7050,10.700009999999999,10.40001,10.00001,11.458343333333334,10.10001,11.258343333333334
7080,10.700009999999999,10.40001,10.00001,11.466676666666666,10.10001,11.266676666666667
7110,10.700009999999999,10.40001,10.00001,11.47501,10.10001,11.27501
7140,10.700009999999999,10.40001,10.00001,11.483343333333334,10.10001,11.283343333333335
7170,10.700009999999999,10.40001,10.00001,11.491676666666667,10.10001,11.291676666666667
7200,10.700009999999999,10.40001,10.00001,11.50001,10.10001,11.30001
7230,10.700009999999999,10.40001,10.00001,11.494801666666666,10.10001,11.294801666666666
7260,10.700009999999999,10.40001,10.00001,11.489593333333334,10.10001,11.289593333333334
7290,10.700009999999999,10.40001,10.00001,11.484385,10.10001,11.284385
7320,10.700009999999999,10.40001,10.00001,11.479176666666666,10.10001,11.279176666666666
7350,10.700009999999999,10.40001,10.00001,11.473968333333334,10.10001,11.273968333333334
7380,10.700009999999999,10.40001,10.00001,11.46876,10.10001,11.26876
7410,10.700009999999999,10.40001,10.00001,11.463551666666666,10.10001,11.263551666666666
7440,10.700009999999999,10.40001,10.00001,11.458343333333334,10.10001,11.258343333333334
7470,10.700009999999999,10.40001,10.00001,11.453135,10.10001,11.253135
7500,10.700009999999999,10.40001,10.00001,11.447926666666666,10.10001,11.247926666666666
7530,10.700009999999999,10.40001,10.00001,11.442718333333334,10.10001,11.242718333333334
7560,10.700009999999999,10.40001,10.00001,11.43751,10.10001,11.23751
7590,10.700009999999999,10.40001,10.00001,11.432301666666666,10.10001,11.232301666666666
7620,10.700009999999999,10.40001,10.00001,11.427093333333334,10.10001,11.227093333333334
7650,10.700009999999999,10.40001,10.00001,11.421885,10.10001,11.221885
7680,10.700009999999999,10.40001,10.00001,11.416676666666666,10.10001,11.216676666666666
7710,10.700009999999999,10.40001,10.00001,11.411468333333334,10.10001,11.211468333333334
7740,10.700009999999999,10.40001,10.00001,11.40626,10.10001,11.20626
7770,10.700009999999999,10.40001,10.00001,11.401051666666666,10.10001,11.201051666666666
7800,10.700009999999999,10.40001,10.00001,11.395843333333334,10.10001,11.195843333333334
7830,10.700009999999999,10.40001,10.00001,11.390635,10.10001,11.190635
7860,10.700009999999999,10.40001,10.00001,11.385426666666666,10.10001,11.185426666666666
7890,10.700009999999999,10.40001,10.00001,11.380218333333334,10.10001,11.180218333333334
7920,10.700009999999999,10.40001,10.00001,11.37501,10.10001,11.17501
7950,10.700009999999999,10.40001,10.00001,11.369801666666666,10.10001,11.169801666666666
7980,10.700009999999999,10.40001,10.00001,11.364593333333334,10.10001,11.164593333333334
8010,10.700009999999999,10.40001,10.00001,11.359385,10.10001,11.159385
8040,10.700009999999999,10.40001,10.00001,11.354176666666666,10.10001,11.154176666666666
8070,10.700009999999999,10.40001,10.00001,11.348968333333334,10.10001,11.148968333333334
8100,10.700009999999999,10.40001,10.00001,11.34376,10.10001,11.14376
8130,10.700009999999999,10.40001,10.00001,11.338551666666666,10.10001,11.138551666666666
8160,10.700009999999999,10.40001,10.00001,11.333343333333334,10.10001,11.133343333333334
8190,10.700009999999999,10.40001,10.00001,11.328135,10.10001,11.128135
8220,10.700009999999999,10.40001,10.00001,11.322926666666666,10.10001,11.122926666666666
8250,10.700009999999999,10.40001,10.00001,11.317718333333334,10.10001,11.117718333333334
8280,10.700009999999999,10.40001,10.00001,11.31251,10.10001,11.11251
8310,10.700009999999999,10.40001,10.00001,11.307301666666666,10.10001,11.107301666666666
8340,10.700009999999999,10.40001,10.00001,11.302093333333334,10.10001,11.102093333333334
8370,10.700009999999999,10.40001,10.00001,11.296885,10.10001,11.096885
8400,10.700009999999999,10.40001,10.00001,11.291676666666666,10.10001,11.091676666666666
8430,10.700009999999999,10.40001,10.00001,11.286468333333334,10.10001,11.086468333333334
8460,10.700009999999999,10.40001,10.00001,11.28126,10.10001,11.08126
8490,10.700009999999999,10.40001,10.00001,11.276051666666666,10.10001,11.076051666666666
8520,10.700009999999999,10.40001,10.00001,11.270843333333334,10.10001,11.070843333333334
8550,10.700009999999999,10.40001,10.00001,11.265635,10.10001,11.065635
8580,10.700009999999999,10.40001,10.00001,11.260426666666666,10.10001,11.060426666666666
8610,10.700009999999999,10.40001,10.00001,11.255218333333334,10.10001,11.055218333333334
8640,10.700009999999999,10.40001,10.00001,11.25001,10.10001,11.05001
8670,10.700009999999999,10.40001,10.00001,11.244801666666666,10.10001,11.044801666666666
8700,10.700009999999999,10.40001,10.00001,11.239593333333334,10.10001,11.039593333333334
8730,10.700009999999999,10.40001,10.00001,11.234385,10.10001,11.034385
8760,10.700009999999999,10.40001,10.00001,11.229176666666666,10.10001,11.029176666666666
8790,10.700009999999999,10.40001,10.00001,11.223968333333334,10.10001,11.023968333333334
8820,10.700009999999999,10.40001,10.00001,11.21876,10.10001,11.01876
8850,10.700009999999999,10.40001,10.00001,11.213551666666666,10.10001,11.013551666666666
8880,10.700009999999999,10.40001,10.00001,11.208343333333334,10.10001,11.008343333333334
8910,10.700009999999999,10.40001,10.00001,11.203135,10.10001,11.003135
8940,10.700009999999999,10.40001,10.00001,11.197926666666666,10.10001,10.997926666666666
8970,10.700009999999999,10.40001,10.00001,11.192718333333334,10.10001,10.992718333333334
9000,10.700009999999999,10.40001,10.00001,11.18751,10.10001,10.98751
9030,10.700009999999999,10.40001,10.00001,11.182301666666666,10.10001,10.982301666666666
9060,10.700009999999999,10.40001,10.00001,11.177093333333334,10.10001,10.977093333333334
9090,10.700009999999999,10.40001,10.00001,11.171885,10.10001,10.971885
9120,10.700009999999999,10.40001,10.00001,11.166676666666666,10.10001,10.966676666666666
9150,10.700009999999999,10.40001,10.00001,11.161468333333334,10.10001,10.961468333333334
9180,10.700009999999999,10.40001,10.00001,11.15626,10.10001,10.95626
9210,10.700009999999999,10.40001,10.00001,11.151051666666666,10.10001,10.951051666666666
9240,10.700009999999999,10.40001,10.00001,11.145843333333334,10.10001,10.945843333333334
9270,10.700009999999999,10.40001,10.00001,11.140635,10.10001,10.940635
9300,10.700009999999999,10.40001,10.00001,11.135426666666666,10.10001,10.935426666666666
9330,10.700009999999999,10.40001,10.00001,11.130218333333334,10.10001,10.930218333333334
9360,10.700009999999999,10.40001,10.00001,11.12501,10.10001,10.92501
9390,10.700009999999999,10.40001,10.00001,11.119801666666666,10.10001,10.919801666666666
9420,10.700009999999999,10.40001,10.00001,11.114593333333334,10.10001,10.914593333333334
9450,10.700009999999999,10.40001,10.00001,11.109385,10.10001,10.909385
9480,10.700009999999999,10.40001,10.00001,11.104176666666666,10.10001,10.904176666666666
9510,10.700009999999999,10.40001,10.00001,11.098968333333334,10.10001,10.898968333333334
9540,10.700009999999999,10.40001,10.00001,11.09376,10.10001,10.89376
9570,10.700009999999999,10.40001,10.00001,11.088551666666666,10.10001,10.888551666666666
9600,10.700009999999999,10.40001,10.00001,11.083343333333334,10.10001,10.883343333333334
9630,10.700009999999999,10.40001,10.00001,11.078135,10.10001,10.878135
9660,10.700009999999999,10.40001,10.00001,11.072926666666666,10.10001,10.872926666666666
9690,10.700009999999999,10.40001,10.00001,11.067718333333334,10.10001,10.867718333333334
9720,10.700009999999999,10.40001,10.00001,11.06251,10.10001,10.86251
9750,10.700009999999999,10.40001,10.00001,11.057301666666666,10.10001,10.857301666666666
9780,10.700009999999999,10.40001,10.00001,11.052093333333334,10.10001,10.852093333333334
9810,10.700009999999999,10.40001,10.00001,11.046885,10.10001,10.846885
9840,10.700009999999999,10.40001,10.00001,11.041676666666666,10.10001,10.841676666666666
9870,10.700009999999999,10.40001,10.00001,11.036468333333334,10.10001,10.836468333333334
9900,10.700009999999999,10.40001,10.00001,11.03126,10.10001,10.83126
9930,10.700009999999999,10.40001,10.00001,11.026051666666666,10.10001,10.826051666666666
9960,10.700009999999999,10.40001,10.00001,11.020843333333334,10.10001,10.820843333333334
9990,10.700009999999999,10.40001,10.00001,11.015635,10.10001,10.815635
10020,10.700009999999999,10.40001,10.00001,11.010426666666666,10.10001,10.810426666666666
10050,10.700009999999999,10.40001,10.00001,11.005218333333334,10.10001,10.805218333333334
10080,10.700009999999999,10.40001,10.00001,11.00001,10.10001,10.80001
10110,10.700009999999999,10.40001,10.00001,10.994801666666666,10.10001,10.794801666666666
10140,10.700009999999999,10.40001,10.00001,10.989593333333334,10.10001,10.789593333333334
10170,10.700009999999999,10.40001,10.00001,10.984385,10.10001,10.784385
10200,10.700009999999999,10.40001,10.00001,10.979176666666666,10.10001,10.779176666666666
10230,10.700009999999999,10.40001,10.00001,10.973968333333334,10.10001,10.773968333333334
10260,10.700009999999999,10.40001,10.00001,10.96876,10.10001,10.76876
10290,10.700009999999999,10.40001,10.00001,10.963551666666666,10.10001,10.763551666666666
10320,10.700009999999999,10.40001,10.00001,10.958343333333334,10.10001,10.758343333333334
10350,10.700009999999999,10.40001,10.00001,10.953135,10.10001,10.753135
10380,10.700009999999999,10.40001,10.00001,10.947926666666666,10.10001,10.747926666666666
