time,OR34,OR35,OR36,OR38,OR39,OR43,OR44,OR45,OR46,OR47,OR48
61965,0.31,1.06,5.04,8.11,5.76,0.31,5.97,6.18,4.17,4.17,7.76
61970,0.31,1.06,5.04,8.11,5.76,0.31,5.97,6.18,4.17,4.17,7.76
61975,0.31,1.06,5.04,8.11,5.76,0.31,5.96,6.18,4.17,4.17,7.76
61980,0.3,1.06,5.04,8.11,5.76,0.31,5.96,6.18,4.17,4.17,7.76
61985,0.3,1.06,5.04,8.11,5.76,0.31,5.96,6.18,4.17,4.17,7.76
61990,0.3,1.06,5.04,8.11,5.76,0.31,5.96,6.18,4.17,4.17,7.76
61995,0.3,1.06,5.03,8.11,5.76,0.31,5.96,6.18,4.17,4.17,7.76
62000,0.3,1.06,5.03,8.11,5.76,0.31,5.96,6.18,4.17,4.17,7.76
62005,0.3,1.06,5.03,8.11,5.76,0.31,5.96,6.18,4.17,4.17,7.76
62010,0.3,1.06,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62015,0.3,1.06,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62020,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62025,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62030,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62035,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62040,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62045,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62050,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62055,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62060,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62065,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62070,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62075,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62080,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62085,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62090,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62095,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62100,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62105,0.3,1.05,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62110,0.3,1.04,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62115,0.3,1.04,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62120,0.3,1.04,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.17,7.76
62125,0.3,1.04,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.18,7.76
62130,0.3,1.04,5.03,8.11,5.76,0.3,5.96,6.18,4.17,4.18,7.76
62135,0.3,1.04,5.03,8.11,5.76,0.3,5.96,6.18,4.18,4.18,7.76
62140,0.3,1.04,5.03,8.11,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62145,0.3,1.04,5.03,8.11,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62150,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62155,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62160,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62165,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62170,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62175,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62180,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62185,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62190,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62195,0.3,1.04,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62200,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62205,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62210,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62215,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62220,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62225,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62230,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62235,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62240,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62245,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62250,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62255,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62260,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62265,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62270,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62275,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62280,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62285,0.3,1.03,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62290,0.3,1.02,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62295,0.3,1.02,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62300,0.3,1.02,5.03,8.1,5.76,0.3,5.95,6.18,4.18,4.18,7.76
62305,0.3,1.02,5.03,8.1,5.76,0.3,5.94,6.18,4.18,4.19,7.76
62310,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.18,4.19,7.76
62315,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62320,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62325,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62330,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62335,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62340,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62345,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62350,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62355,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62360,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62365,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62370,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62375,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62380,0.3,1.02,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62385,0.3,1.01,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62390,0.3,1.01,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62395,0.3,1.01,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62400,0.3,1.01,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62405,0.3,1.01,5.03,8.1,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62410,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62415,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62420,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62425,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62430,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62435,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62440,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62445,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62450,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62455,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62460,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62465,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62470,0.3,1.01,5.03,8.09,5.75,0.3,5.94,6.18,4.19,4.19,7.76
62475,0.3,1.01,5.03,8.09,5.75,0.3,5.93,6.18,4.19,4.19,7.76
62480,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.19,4.19,7.76
62485,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.19,4.19,7.76
62490,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.19,4.2,7.76
62495,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62500,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62505,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62510,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62515,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62520,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62525,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62530,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62535,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62540,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62545,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62550,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62555,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62560,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62565,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62570,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62575,0.3,1,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62580,0.3,0.99,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62585,0.3,0.99,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62590,0.3,0.99,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62595,0.3,0.99,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62600,0.3,0.99,5.03,8.09,5.75,0.3,5.93,6.18,4.2,4.2,7.76
62605,0.3,0.99,5.03,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62610,0.3,0.99,5.03,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62615,0.3,0.99,5.02,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62620,0.3,0.99,5.02,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62625,0.3,0.99,5.02,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62630,0.3,0.99,5.02,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62635,0.3,0.99,5.02,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62640,0.3,0.99,5.02,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62645,0.3,0.99,5.02,8.09,5.75,0.3,5.93,6.19,4.2,4.2,7.76
62650,0.3,0.99,5.02,8.09,5.75,0.3,5.92,6.19,4.2,4.2,7.76
62655,0.3,0.99,5.02,8.09,5.75,0.3,5.92,6.19,4.2,4.2,7.76
62660,0.3,0.99,5.02,8.09,5.75,0.3,5.92,6.19,4.2,4.2,7.76
62665,0.3,0.99,5.02,8.09,5.75,0.3,5.92,6.19,4.2,4.2,7.76
62670,0.3,0.99,5.02,8.09,5.75,0.3,5.92,6.19,4.2,4.21,7.76
62675,0.3,0.99,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62680,0.3,0.99,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62685,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62690,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62695,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62700,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62705,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62710,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62715,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62720,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62725,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62730,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62735,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62740,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62745,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62750,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62755,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62760,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62765,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62770,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62775,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.76
62780,0.3,0.98,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62785,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62790,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62795,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62800,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62805,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62810,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62815,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62820,0.3,0.97,5.02,8.08,5.75,0.3,5.92,6.19,4.21,4.21,7.77
62825,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.21,4.21,7.77
62830,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.21,4.21,7.77
62835,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.21,4.21,7.77
62840,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.21,4.21,7.77
62845,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.21,4.21,7.77
62850,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.21,4.21,7.77
62855,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.22,4.22,7.77
62860,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.22,4.22,7.77
62865,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.22,4.22,7.77
62870,0.3,0.97,5.02,8.08,5.75,0.3,5.91,6.19,4.22,4.22,7.77
62875,0.3,0.97,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62880,0.3,0.97,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62885,0.3,0.97,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62890,0.3,0.97,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62895,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62900,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62905,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62910,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62915,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62920,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62925,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62930,0.3,0.96,5.02,8.08,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62935,0.3,0.96,5.02,8.07,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62940,0.3,0.96,5.02,8.07,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62945,0.3,0.96,5.02,8.07,5.75,0.29,5.91,6.19,4.22,4.22,7.77
62950,0.3,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62955,0.3,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62960,0.3,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62965,0.3,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62970,0.3,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62975,0.29,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62980,0.29,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62985,0.29,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62990,0.29,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
62995,0.29,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
63000,0.29,0.96,5.02,8.07,5.74,0.29,5.91,6.19,4.22,4.22,7.77
63005,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.22,4.22,7.77
63010,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.22,4.22,7.77
63015,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.22,4.22,7.77
63020,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.22,4.22,7.77
63025,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.22,4.22,7.77
63030,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.22,4.22,7.77
63035,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.22,4.22,7.77
63040,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63045,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63050,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63055,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63060,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63065,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63070,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63075,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63080,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63085,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63090,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63095,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63100,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63105,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63110,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63115,0.29,0.95,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63120,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63125,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63130,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63135,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63140,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63145,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63150,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63155,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63160,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63165,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63170,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63175,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63180,0.29,0.94,5.02,8.07,5.74,0.29,5.9,6.19,4.23,4.23,7.77
63185,0.29,0.94,5.02,8.07,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63190,0.29,0.94,5.02,8.07,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63195,0.29,0.94,5.02,8.06,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63200,0.29,0.94,5.02,8.06,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63205,0.29,0.94,5.02,8.06,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63210,0.29,0.94,5.02,8.06,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63215,0.29,0.94,5.01,8.06,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63220,0.29,0.94,5.01,8.06,5.74,0.29,5.89,6.19,4.23,4.23,7.77
63225,0.29,0.94,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63230,0.29,0.94,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63235,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63240,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63245,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63250,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63255,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63260,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63265,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63270,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63275,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.19,4.24,4.24,7.77
63280,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63285,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63290,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63295,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63300,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63305,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63310,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63315,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63320,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63325,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63330,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63335,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63340,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63345,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63350,0.29,0.93,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63355,0.29,0.92,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63360,0.29,0.92,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63365,0.29,0.92,5.01,8.06,5.74,0.29,5.89,6.2,4.24,4.24,7.77
63370,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63375,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63380,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63385,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63390,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63395,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63400,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63405,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.24,4.24,7.77
63410,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.24,7.77
63415,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.25,7.77
63420,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.25,7.77
63425,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.25,7.77
63430,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.25,7.77
63435,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.25,7.77
63440,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.25,7.77
63445,0.29,0.92,5.01,8.06,5.74,0.29,5.88,6.2,4.25,4.25,7.77
